teacher_legacy_id,teacher_id,teacher_name,teacher_department,rating_legacy_id,date,class,comment,quality,difficulty,attendance_mandatory,would_take_again,grade,is_online,textbook_use,thumbs_up,thumbs_down
2758171,VGVhY2hlci0yNzU4MTcx,Kathleen Carper,Engineering,35603021,2021-12-20 04:07:58 +0000 UTC,ISE3034,"This class was a roller coaster. My group had to claw are way back up to a C to an A. We bombed our first big assignment. This seems to happen a lot in the class, and it definitely teaches you to be perseverant. The class can feel really extra / picky at times, but Carper is super willing to help outside class.",4,4,mandatory,1,A,False,5,0,0
2453636,VGVhY2hlci0yNDUzNjM2,John Lewis,Computer Science,41638981,2025-09-12 16:54:36 +0000 UTC,CS1064,"I love him! As someone with no coding experience, he truly makes this class bearable. Lectures are live coding so def go. He explains things very clearly and simply and also makes it entertaining. Can't recommend enough! Easy workload and very straightforward.",5,2,non mandatory,1,Not sure yet,False,3,0,0
2453636,VGVhY2hlci0yNDUzNjM2,John Lewis,Computer Science,41329141,2025-05-20 12:29:28 +0000 UTC,CS1064,"I loved taking this class! Professor Lewis was a really nice person and instructor, and while some of the assignments may have been a bit difficult (like the individual projects), if you take the time to do them properly and seek help when you don't understand something, then you will do good in this class.",5,2,non mandatory,1,A-,False,3,0,0
2453636,VGVhY2hlci0yNDUzNjM2,John Lewis,Computer Science,41318964,2025-05-19 02:27:48 +0000 UTC,CS1064,Lewis is probably the best and only professor that teaches CS 1064. He's funny and answer any questions you have and likes to strike up a conversation with students. Just do the assignments and read the class text and you would be fine.,5,3,non mandatory,1,A,False,3,0,0
2453636,VGVhY2hlci0yNDUzNjM2,John Lewis,Computer Science,41295147,2025-05-15 18:49:18 +0000 UTC,CS1064,Dr Lewis was a good professor and explains everything very well. I have no interest in coding (I had to take this class) so the lecture were very boring. It is overall an easy class and you should take Dr Lewis if you can.,4,1,non mandatory,1,A,False,3,0,0
2453636,VGVhY2hlci0yNDUzNjM2,John Lewis,Computer Science,41256283,2025-05-12 20:04:13 +0000 UTC,CS1064,"Dr. Lewis was very chill, but gave a lot of assignments. That being said, they were all fairly easy besides the programming projects. He assigns them weeks before they are due, so start on them in advance. His lectures were very straightforward, lecturing in Thonny (the programming software) as compared to traditional slides.",5,2,non mandatory,1,A,False,3,1,0
2453636,VGVhY2hlci0yNDUzNjM2,John Lewis,Computer Science,41234697,2025-05-10 04:20:46 +0000 UTC,CS1064,"I have never coded before and got an A. The way the class is structured is completely idiotic, focusing on Ticketmaster programs and useless Madlibs generators for projects instead of data analytics (what python is good at). John Lewis is a very good lecturer and is a very strong speaker. His demonstrations are very clear and the readings are easy.",4,2,non mandatory,1,A,False,3,0,0
2453636,VGVhY2hlci0yNDUzNjM2,John Lewis,Computer Science,41207686,2025-05-08 05:25:25 +0000 UTC,CS1064,One of the best professors I've ever had. He breaks things down into normal people terms and stops very frequently for questions. As long as you actually do the readings you'll do good in this class.,5,2,non mandatory,1,B+,False,3,0,0
2453636,VGVhY2hlci0yNDUzNjM2,John Lewis,Computer Science,41137756,2025-05-02 20:24:45 +0000 UTC,CS1064,"I would take this class at a community college if possible (unless you are a CS major). As someone with zero coding background, I felt like Lewis expected too much of his students. TAs grade the quizzes (4 in sem.), essays (2 in sem.), and projects (3 in sem.). Their grading can be all over the place (lax or harsh). Lecture is just live coding.",3,5,non mandatory,,Not sure yet,False,3,0,0
2453636,VGVhY2hlci0yNDUzNjM2,John Lewis,Computer Science,41134571,2025-05-02 16:43:43 +0000 UTC,CS1064,"Although his lectures are consisted of live coding examples that could be entirely learnt from the online textbook, he's generous for providing relatively easy extra credit for the class along with being helpful during office hours! Quizzes aren't too bad and go to the TAs for the programming projects.",5,2,non mandatory,1,A,False,3,0,0
2453636,VGVhY2hlci0yNDUzNjM2,John Lewis,Computer Science,41069819,2025-04-28 16:16:31 +0000 UTC,CS1064,"If you don't have any background in Python you likely will struggle, however, this doesn't mean he's a bad prof. You can tell he wants to help you learn, and uses lots of real world examples and makes it fun as to keep students engaged.",4,4,non mandatory,1,B+,False,3,1,0
2453636,VGVhY2hlci0yNDUzNjM2,John Lewis,Computer Science,40849722,2025-04-01 13:50:38 +0000 UTC,CS1064,"he's so great and so patient. this class was easy for me bc i have coded before in a different language, but this class is super accessible even if you're a complete beginner. do the readings at the beginning of each week and you'll be completely fine",5,1,non mandatory,1,A,False,3,0,0
2453636,VGVhY2hlci0yNDUzNjM2,John Lewis,Computer Science,40829242,2025-03-27 20:24:20 +0000 UTC,CS1054,Least favorite class taken in college.,1,4,non mandatory,,B+,False,3,0,0
2453636,VGVhY2hlci0yNDUzNjM2,John Lewis,Computer Science,40750306,2025-03-09 00:45:00 +0000 UTC,CS1064,"Dr. Lewis is AWESOME! I've taken CS classes before, but his course truly made me feel like I was finally confident in my programming skills. His lectures are live coding demonstrations, so it helps to do the reading/hw beforehand. He is a super knowledgable professor and genuinely cares about his students.",5,2,non mandatory,1,A+,False,3,0,0
2453636,VGVhY2hlci0yNDUzNjM2,John Lewis,Computer Science,40695375,2025-02-21 17:43:31 +0000 UTC,CS1064,"I love john lewis, best atVT",5,3,non mandatory,1,,False,3,0,0
2453636,VGVhY2hlci0yNDUzNjM2,John Lewis,Computer Science,40406852,2024-12-21 07:52:35 +0000 UTC,CS1064,He was an incredible professor. Really loved taking his class and the material to the point that I decided to minor in CS.,5,1,non mandatory,1,A+,False,3,0,0
2453636,VGVhY2hlci0yNDUzNjM2,John Lewis,Computer Science,40300061,2024-12-15 06:18:20 +0000 UTC,CS1064,"His lectures are just live coding examples, and classes will generally be empty after a week or two, although he tries to make them fun. Very introductory material, so if you already know how to program in another language, you'll be fine as long as you do the reading.  Projects have very clear rubrics. Do the extra credit, it's worth a ~1.2% bump.",3,2,non mandatory,1,A,False,3,0,0
2453636,VGVhY2hlci0yNDUzNjM2,John Lewis,Computer Science,40256287,2024-12-12 20:23:17 +0000 UTC,CS1064,"prof lewis went through lectures and explained things as if we have never coded in our lives before. the textbook readings aligned with what was went over in class which helped a lot, and by finding extra credit 'easter eggs' in the readings it helped my grade a lot !! this man was great",5,2,non mandatory,1,A+,False,,0,0
2453636,VGVhY2hlci0yNDUzNjM2,John Lewis,Computer Science,40204706,2024-12-10 22:04:05 +0000 UTC,CS1064,"Funny guy, and he's respectful towards students. If you're not a fan of sitting and looking at code, lectures can get a little boring, but I feel like that's the nature of CS lectures. You can get extra credit for finding easter eggs in the textbook. It's just italicized text, and they can be pretty funny.",5,3,non mandatory,1,A,False,3,0,0
2453636,VGVhY2hlci0yNDUzNjM2,John Lewis,Computer Science,40186817,2024-12-10 02:33:08 +0000 UTC,CS1064,My actual class time was at 1:25 but he let me sit in his earlier class. LOVE THIS GUY he's also funny which makes his lectures a little more interesting. Theres not really many allowance for late work but THERES EXTRA CREDIT at the end and its pretty easy to get an A if u do well on the projects and ok on the exams,5,4,non mandatory,1,A,False,3,0,0
2453636,VGVhY2hlci0yNDUzNjM2,John Lewis,Computer Science,40104953,2024-12-04 21:43:52 +0000 UTC,CS1064,"Class is made up of weekly homework assignments based on reading (first try), weekly coding exercises, 2 simple essays, 4 quizzes, and 3 projects. If you put in the work by coming to class and utilizing the TAs, you will be fine! Love Dr. Lewis he is a king",5,3,non mandatory,1,B+,False,3,0,0
2453636,VGVhY2hlci0yNDUzNjM2,John Lewis,Computer Science,39750814,2024-09-18 22:38:29 +0000 UTC,CS1064,Time restrictions on quizzes were a little too short for comfort. But overall chill class. I liked the easter eggs hidden in the website used to teach the class.,5,5,mandatory,1,A,False,3,0,0
2453636,VGVhY2hlci0yNDUzNjM2,John Lewis,Computer Science,38854742,2024-01-09 16:07:24 +0000 UTC,CS1064,He is funny and his lectures are generally pretty good but definitely got boring. The homework every week was manageable and the projects were the thing I spent most of my time on. It is a good amount of work but you should be able to do pretty well if you study and give yourself time for the projects.,4,3,non mandatory,1,A,False,3,0,0
2453636,VGVhY2hlci0yNDUzNjM2,John Lewis,Computer Science,38853815,2024-01-09 07:05:49 +0000 UTC,CS1064,"Lectures are very helpful although not required. If you go to the lectures, 1064 is an easy class. Dr. Lewis is passionate and is very down to earth and modest. I would highly recommend.",5,2,non mandatory,1,A,False,3,0,0
2453636,VGVhY2hlci0yNDUzNjM2,John Lewis,Computer Science,38759705,2023-12-20 22:30:45 +0000 UTC,CS1064,"Prof Lewis is a great teacher! Even though the lectures are literally just the textbook, he makes sure to also write examples of the code and explain confusing processes in detail. Make sure to redo the exercises and practice in Thonny for the quizzes. The projects may get confusing, but he details everything he needs in the rubric. TAs help a lot!",5,2,non mandatory,1,A+,False,3,0,0
2453636,VGVhY2hlci0yNDUzNjM2,John Lewis,Computer Science,38710802,2023-12-16 23:33:29 +0000 UTC,CS1064,"Amazing professor! He'll throw small jokes throughout the lecture to keep the class engaged which was fun. The class itself was pretty easy, you work solely through the online textbook that he tells you to buy and there was 4 short quizzes/midterms you have to do. There are also 3 projects throughout the semester but I recommend utilizing the TA's.",5,2,non mandatory,1,A,False,3,0,0
2453636,VGVhY2hlci0yNDUzNjM2,John Lewis,Computer Science,38622370,2023-12-12 03:32:09 +0000 UTC,CS1064,"Dr. Lewis is a funny professor and the class itself isn't very difficult. If you read the textbook (which is required for assignments), and understand, you don't really need to show up to class. There are also lots of office hours for TA's and you're guaranteed to find someone to help you.",4,1,non mandatory,1,A-,False,3,0,0
2453636,VGVhY2hlci0yNDUzNjM2,John Lewis,Computer Science,38597053,2023-12-10 17:26:55 +0000 UTC,CS1064,"Class is mostly copying code but its all posted on Canvas. Projects aren't too bad if you start early, and his office hours/the TA's are very helpful. Put in effort for quick checks, they're worth more than you expect (he gives extra credit with them!). I didn't know about python coming in, and i really enjoyed the class.",5,2,non mandatory,1,A,False,3,0,0
2453636,VGVhY2hlci0yNDUzNjM2,John Lewis,Computer Science,38524377,2023-12-05 19:47:32 +0000 UTC,CS1064,"Extremely beginner-friendly, I came in with 0 knowledge of Python and excelled in the class. Make sure to start on projects early. There is no reason to show up to class if you're able to just read off Rephactor and understand what it's asking you to do. In-class lectures tend to just be reciting off Rephactor pages.",4,2,non mandatory,1,A-,False,-1,0,0
2453636,VGVhY2hlci0yNDUzNjM2,John Lewis,Computer Science,38486989,2023-12-01 19:00:04 +0000 UTC,CS1064,No background in python is necessary. Class is very straightforward. The projects can be a little tricky but there are a ton of TAs to help.,5,2,non mandatory,1,A,False,3,0,0
2453636,VGVhY2hlci0yNDUzNjM2,John Lewis,Computer Science,37955490,2023-05-18 20:32:33 +0000 UTC,CS1064,"Dr. Lewis is a very nice professor and exceptional at teaching. There is a lot of work for the class, especially for a 1XXX level, but it ensures that you understand what you're doing. Office hours both with Dr. Lewis and the TAs are beneficial, and you get a lot out of the class. Definitely take if you're even considering",5,2,non mandatory,1,A,False,3,0,0
2453636,VGVhY2hlci0yNDUzNjM2,John Lewis,Computer Science,37815192,2023-05-04 02:17:09 +0000 UTC,CS1064,He was a good professor and understanding with grades. Notes are important to go over. You get the grade of the work you put into the class. He also provides extra credit and easy 100% grades.,5,3,non mandatory,1,A,False,-1,0,0
